Suspicious RendezVous : { Vessel_1 : 227574020, Vessel_2 : 227705102 , Gap_End_1 : 1448800941 , Gap_End_2 : 1448840956, GeoHash : gbsg1x, Lon1 : 48.382195 , Lat1 : -4.497085, Lon2 : 48.38365 , Lat2 : -4.49549 }
Suspicious RendezVous : { Vessel_1 : 228051000, Vessel_2 : 227008170 , Gap_End_1 : 1448800930 , Gap_End_2 : 1448840962, GeoHash : gbsg1z, Lon1 : 48.381336 , Lat1 : -4.4850965, Lon2 : 48.381573 , Lat2 : -4.4861183 }
Suspicious RendezVous : { Vessel_1 : 227008170, Vessel_2 : 228051000 , Gap_End_1 : 1448840962 , Gap_End_2 : 1448840970, GeoHash : gbsg1z, Lon1 : 48.381573 , Lat1 : -4.4861183, Lon2 : 48.381268 , Lat2 : -4.485123 }
Suspicious RendezVous : { Vessel_1 : 227705102, Vessel_2 : 227580520 , Gap_End_1 : 1448840956 , Gap_End_2 : 1448840991, GeoHash : gbsg1x, Lon1 : 48.38365 , Lat1 : -4.49549, Lon2 : 48.379547 , Lat2 : -4.49711 }
Suspicious RendezVous : { Vessel_1 : 227580520, Vessel_2 : 227574020 , Gap_End_1 : 1448840991 , Gap_End_2 : 1448841370, GeoHash : gbsg1x, Lon1 : 48.379547 , Lat1 : -4.49711, Lon2 : 48.382214 , Lat2 : -4.49706 }
Suspicious RendezVous : { Vessel_1 : 227574020, Vessel_2 : 227580520 , Gap_End_1 : 1448841370 , Gap_End_2 : 1448878282, GeoHash : gbsg1x, Lon1 : 48.382214 , Lat1 : -4.49706, Lon2 : 48.379574 , Lat2 : -4.4970365 }
Suspicious RendezVous : { Vessel_1 : 228051000, Vessel_2 : 227008170 , Gap_End_1 : 1448840970 , Gap_End_2 : 1448878283, GeoHash : gbsg1z, Lon1 : 48.381268 , Lat1 : -4.485123, Lon2 : 48.381565 , Lat2 : -4.4860935 }
Suspicious RendezVous : { Vessel_1 : 227580520, Vessel_2 : 227705102 , Gap_End_1 : 1448878282 , Gap_End_2 : 1448878287, GeoHash : gbsg1x, Lon1 : 48.379574 , Lat1 : -4.4970365, Lon2 : 48.383667 , Lat2 : -4.49531 }
Suspicious RendezVous : { Vessel_1 : 227705102, Vessel_2 : 227635210 , Gap_End_1 : 1448878287 , Gap_End_2 : 1448878289, GeoHash : gbsg1x, Lon1 : 48.383667 , Lat1 : -4.49531, Lon2 : 48.383667 , Lat2 : -4.495455 }
Suspicious RendezVous : { Vessel_1 : 227635210, Vessel_2 : 227574020 , Gap_End_1 : 1448878289 , Gap_End_2 : 1448878290, GeoHash : gbsg1x, Lon1 : 48.383667 , Lat1 : -4.495455, Lon2 : 48.38216 , Lat2 : -4.49704 }
