,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.167927,-4.4629817
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
,      , ,228037700,48.168186,-4.462693
