228064900,1443679197,-4.5088267,48.340107,1443679807,-4.511115,48.339973,gbsg121125qu
228064900,1443679229,-4.5077667,48.33936,1443679849,-4.5128417,48.340122,gbsfcpvt3uh4
228064900,1443679257,-4.5062885,48.338985,1443679878,-4.5139985,48.340076,gbsfcpvt3uh4
228064900,1443679279,-4.50508,48.339,1443679898,-4.514732,48.34,gbsfcpvt3uh4
228064900,1443679308,-4.504055,48.339348,1443679909,-4.5152082,48.33993,gbsfcpvt3uh4
228064900,1443679409,-4.503452,48.34049,1443680028,-4.5193315,48.33906,gbsfcpufjf1s
228064900,1443679538,-4.5041165,48.34099,1443680148,-4.5199533,48.338005,gbsfcpkqkequ
228064900,1443679538,-4.5041165,48.34099,1443680148,-4.5199533,48.338005,gbsfcpkqkequ
228064900,1443679687,-4.506708,48.340527,1443680317,-4.52023,48.336174,gbsfcphtx3p6
228064900,1443679687,-4.506708,48.340527,1443680317,-4.52023,48.336174,gbsfcphtx3p6
228064900,1443679687,-4.506708,48.340527,1443680317,-4.52023,48.336174,gbsfcphtx3p6
228064900,1443679769,-4.50955,48.33987,1443680377,-4.5200434,48.33558,gbsfcphtx3p6
228064900,1443679769,-4.50955,48.33987,1443680377,-4.5200434,48.33558,gbsfcphtx3p6
228064900,1443679769,-4.50955,48.33987,1443680377,-4.5200434,48.33558,gbsfcphtx3p6
228064900,1443679769,-4.50955,48.33987,1443680377,-4.5200434,48.33558,gbsfcphtx3p6
228064900,1443679769,-4.50955,48.33987,1443680377,-4.5200434,48.33558,gbsfcphtx3p6
228064900,1443680459,-4.5196285,48.335407,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679998,-4.5187335,48.339394,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680028,-4.5193315,48.33906,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680058,-4.519595,48.338825,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680228,-4.5203567,48.33715,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680317,-4.52023,48.336174,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680317,-4.52023,48.336174,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680317,-4.52023,48.336174,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680317,-4.52023,48.336174,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680257,-4.5203285,48.336815,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680257,-4.5203285,48.336815,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680257,-4.5203285,48.336815,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680257,-4.5203285,48.336815,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680317,-4.52023,48.336174,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680317,-4.52023,48.336174,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680317,-4.52023,48.336174,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680399,-4.519933,48.33535,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680399,-4.519933,48.33535,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680408,-4.5198665,48.3353,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680408,-4.5198665,48.3353,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680408,-4.5198665,48.3353,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680408,-4.5198665,48.3353,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680408,-4.5198665,48.3353,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443680459,-4.5196285,48.335407,1443681818,-4.51084,48.3332,gbsfcqekm6sj
228064900,1443679878,-4.5139985,48.340076,1443680487,-4.519475,48.335487,gbsfcqk5jxf6
228064900,1443679878,-4.5139985,48.340076,1443680487,-4.519475,48.335487,gbsfcqk5jxf6
228064900,1443679878,-4.5139985,48.340076,1443680487,-4.519475,48.335487,gbsfcqk5jxf6
228064900,1443679878,-4.5139985,48.340076,1443680487,-4.519475,48.335487,gbsfcqk5jxf6
228064900,1443681988,-4.510023,48.331326,1443682608,-4.507702,48.334194,gbsfcqvzfepb
228041600,1443680201,-4.7988734,48.281937,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680241,-4.795845,48.28242,1443681799,-4.6808968,48.305088,gbsg14mukkn4
228041600,1443680380,-4.785085,48.28417,1443681799,-4.6808968,48.305088,gbsg14mukkn4
